"Date","Time","Open","High","Low","Close","Vol","OI"
03/13/2014,22:00,603.97,605.25,592.38,594.53,4691280,0
03/14/2014,22:00,590.99,595.43,586.27,586.40,4603572,0
03/17/2014,22:00,589.63,598.53,589.05,596.05,4333094,0
03/18/2014,22:00,597.34,605.77,596.53,605.63,3643212,0
03/19/2014,22:00,605.90,605.99,597.21,599.63,3225802,0
03/20/2014,22:00,599.97,604.80,597.68,598.58,3369950,0
03/21/2014,22:00,603.16,604.82,591.22,591.52,6421312,0
03/24/2014,22:00,592.02,592.45,572.97,578.97,6078302,0
03/25/2014,22:00,583.00,584.92,573.50,579.36,4826090,0
03/26/2014,22:00,580.52,585.78,565.75,565.98,5160046,0
03/27/2014,22:00,565.42,565.97,551.05,557.14,7653352,0
03/28/2014,22:00,559.50,566.59,558.89,560.08,4517836,0
03/31/2014,22:00,565.20,567.50,556.42,557.26,3884554,0
04/01/2014,22:00,560.14,568.75,559.00,567.45,4365252,0
04/02/2014,22:00,570.95,572.40,562.00,567.55,4177608,0
04/03/2014,22:00,573.39,588.30,566.01,571.50,4019626,0
04/04/2014,22:00,579.55,579.72,544.49,545.25,5366972,0
04/07/2014,22:00,544.00,549.85,530.53,540.63,3961552,0
04/08/2014,22:00,545.15,559.88,544.70,557.51,3488768,0
04/09/2014,22:00,565.84,567.80,555.38,567.04,3033589,0
04/10/2014,22:00,568.00,568.21,545.50,546.69,3296996,0
04/11/2014,22:00,537.69,547.59,533.40,537.76,3175460,0
04/14/2014,22:00,544.46,553.02,540.52,545.20,2541398,0
04/15/2014,22:00,551.00,552.89,530.64,548.70,3999843,0
04/16/2014,22:00,557.70,564.00,553.10,563.90,4588541,0
04/17/2014,22:00,556.32,557.00,539.40,543.34,5616862,0
04/21/2014,22:00,543.54,544.00,534.00,539.37,2425207,0
04/22/2014,22:00,536.88,547.99,536.00,545.50,2331121,0
04/23/2014,22:00,543.67,544.80,528.13,537.51,1959330,0
04/24/2014,22:00,541.67,542.50,531.00,534.44,2069559,0
04/25/2014,22:00,532.81,533.86,522.50,523.10,2372604,0
04/28/2014,22:00,525.80,525.90,511.00,522.98,3752779,0
04/29/2014,22:00,524.09,537.76,523.00,536.33,2535967,0
04/30/2014,22:00,536.06,536.34,529.09,534.88,2038658,0
05/01/2014,22:00,534.25,539.91,532.86,538.53,2004375,0
05/02/2014,22:00,541.44,542.40,533.27,533.87,1781595,0
05/05/2014,22:00,530.08,535.72,527.58,535.33,1228797,0
05/06/2014,22:00,533.41,534.55,522.26,522.57,1835318,0
05/07/2014,22:00,522.98,524.43,511.09,518.00,3074346,0
05/08/2014,22:00,515.72,527.35,514.46,520.17,2452197,0
05/09/2014,22:00,518.65,527.35,514.28,526.62,2261447,0
05/12/2014,22:00,531.51,538.75,527.51,538.43,1949291,0
05/13/2014,22:00,539.58,543.99,537.90,541.54,2011963,0
05/14/2014,22:00,541.82,541.82,533.11,534.41,1281148,0
05/15/2014,22:00,533.14,534.00,525.31,529.12,1833044,0
05/16/2014,22:00,529.41,530.84,523.57,528.30,1907733,0
05/19/2014,22:00,528.88,539.35,525.66,538.83,1977885,0
05/20/2014,22:00,539.76,546.35,536.57,540.39,2425292,0
05/21/2014,22:00,542.90,549.75,542.11,549.70,1564854,0
05/22/2014,22:00,552.20,557.96,551.00,555.45,2149757,0
