"Date","Time","Open","High","Low","Close","Vol","OI"
08/20/2008,22:00,247.36,248.35,241.29,242.50,7969048,0
08/21/2008,22:00,241.46,244.95,239.63,243.26,7028584,0
08/22/2008,22:00,245.80,247.44,244.74,245.29,4594506,0
08/25/2008,22:00,243.05,248.50,240.75,241.51,4030504,0
08/26/2008,22:00,241.73,241.73,235.29,237.08,6617766,0
08/27/2008,22:00,236.87,237.41,232.42,234.29,8777792,0
08/28/2008,22:00,236.24,238.23,235.16,236.89,6059510,0
08/29/2008,22:00,234.88,235.51,231.16,231.65,7696596,0
09/02/2008,22:00,238.38,241.09,230.71,232.63,12241992,0
09/03/2008,22:00,234.37,237.14,229.79,232.21,8630914,0
09/04/2008,22:00,230.00,231.62,224.70,225.13,9774514,0
09/05/2008,22:00,222.74,226.23,220.04,222.13,9077150,0
09/08/2008,22:00,226.01,226.47,208.78,209.98,18043796,0
09/09/2008,22:00,211.59,216.19,207.50,209.33,14463340,0
09/10/2008,22:00,212.24,212.24,204.84,207.08,12455584,0
09/11/2008,22:00,204.18,217.54,203.19,216.88,12946178,0
09/12/2008,22:00,215.10,220.99,214.50,218.83,12057242,0
09/15/2008,22:00,212.00,220.99,211.85,216.93,13137442,0
09/16/2008,22:00,212.98,224.64,212.74,221.46,13984724,0
09/17/2008,22:00,219.24,219.57,206.72,207.24,18258598,0
09/18/2008,22:00,211.32,219.59,205.25,219.54,17184194,0
09/19/2008,22:00,230.50,231.04,221.64,224.57,20018452,0
09/22/2008,22:00,227.07,227.07,214.50,215.07,8818462,0
09/23/2008,22:00,216.63,220.40,212.86,214.63,10413288,0
09/24/2008,22:00,215.17,222.50,215.05,217.55,8485590,0
09/25/2008,22:00,219.32,225.00,217.99,219.80,10054034,0
09/26/2008,22:00,214.00,218.58,210.51,215.52,10585702,0
09/29/2008,22:00,209.76,211.76,190.35,190.50,21530674,0
09/30/2008,22:00,198.00,212.54,196.16,201.99,17649174,0
10/01/2008,22:00,205.37,208.49,201.55,205.86,12474346,0
10/02/2008,22:00,204.90,204.99,193.00,195.24,11977194,0
10/03/2008,22:00,198.68,206.25,191.54,193.46,16072214,0
